id,nama
11231,Creamer Non Dairy Creamer SC26
10636,Creamer Non Dairy CreamerSFC 11854F
11822,Creamer Non Dairy Creamer WS6050C
10514,Creamer Non Dairy Creamer 11F1026R
10477,Creamer Non Dairy CreamerSFC 01
10859,Creamer Non Dairy Creamer SFC 02
12155,Creamer Non Dairy Creamer SFC 11854E
11375,Creamer Non Dairy Creamer KA2231
10813,Creamer Non Dairy CreamerWS3420
11708,Creamer Non Dairy Creamer VMK
10982,Creamer Non Dairy Creamer1BD5619C
11467,Creamer Non Dairy Creamer CS
11783,Creamer Non Dairy Creamer WSR2610
11843,Creamer Non Dairy Creamer WS6050K
10948,Creamer Non Dairy Creamer11C2231K 2640
11661,Creamer Non Dairy CreamerSC32
12371,Creamer Non Dairy Creamer ND16520
12473,Creamer Non Dairy Creamer SCW 12962B
10557,Creamer Non Dairy Creamer KB3210
12087,Creamer Non Dairy Creamer SC26W T
11111,Crude Glycerine
49084,White couverture chocolate Chocolante 
48467,White chocoshave
48387,White couverture chocolate
48162,White ice cream coating
48678,White confectioner s coating Carat 
49308,White confectioner s coating paste ChocoForm 
49217,White confectioner s coating ChocoRainbow 
48375,White confectioner s coating paste
48548,White confectioner s coating
29832,Milk confectioner s coating
30603,Milk confectioner s coating paste ChocoForm 
29502,Milk couverture chocolate
31211,Milk confectioner s coating paste
30676,Milk ice cream coating
29616,Milk confectioner s coating Carat 
29630,Milk couverture chocolate Chocolante 
13579,Dark confectioner s coating Carat 
13440,Dark confectioner s coating paste ChocoForm 
13633,Dark ice cream coating
12820,Dark confectioner s coating paste
13994,Dark chocoshave
13318,Dark couverture chocolate Chocolante 
14204,Dark couverture chocolate
13760,Dark confectioner s coating
12407,Chocolate powder no sugar
11251,Cocoa Powder Kakao Bubuk Series
12438,Compressed Yeast Five Stars
10771,Compressed Yeast Song Ma
11519,Compressed Yeast Cat Tuong
11916,Compressed Yeast Red Star
11009,Compressed Yeast Saf Viet
46984,Teavigo Tea Extract Series
33032,Mulberry Leaf Extract Powder
21540,Instant Tea Powder Tea Extract Series
20643,Green Tea Leaf Powder Organic Matcha
15645,EGCg Tea Extract Series
11787,Catechins Tea Extract Series
43934,TES Makanan Ringan Ekstrudat Rasa Keju Stik Stik 
45207,TES Keripik Singkong Rasa Sambal Balado
45068,TES Keripik Talas Rasa Original
44243,TES Keripik Singkong Rasa Jagung Manis Pedas
45498,TES Keripik Talas Rasa Balado Ijo
44044,TES Keripik Kentang Rasa Keju
43993,TES Makanan Ringan Ekstrudat Rasa Sambal Balado Stik stik 
45202,TES Keripik Singkong Rasa Keju
44004,TES Makanan Ringan Ekstrudat Rasa Keju Snack Bantal 
44673,TES Makanan Ringan Ekstrudat Rasa Jagung Barbeque Twiscorn 
44111,TES Makanan Ringan Ekstrudat Rasa Jagung Panggang Twiscorn 
44658,TES Keripik Singkong Rasa Barbeque
44057,TES Keripik Talas Rasa Pedas
32899,Mr Hottest Makanan Ringan Ekstrudat Rasa Ayam Panggang Twiscorn 
32064,Mr Hottest Keripik Singkong Rasa Jagung Manis Pedas
32107,Mr Hottest Keripik Singkong Rasa Barbeque
32310,Mr Hottest Makanan Ringan Ekstrudat Rasa Keju Stik stik 
31552,Mr Hottest Makanan Ringan Ekstrudat Rasa Sambal Balado Stik stik 
33298,Mony Crackers Keripik Singkong Rasa Keju Panggang Kerepek Ubi Kayu Smoked Cheese Flavours Khusus Eksport 
33178,Mr Hottest Keripik Kentang Rasa Bawang dan Krim Asam
31842,Mr Hottest Keripik Kentang Rasa Barbeque
31597,Mr Hottest Keripik Singkong Rasa Sambal Balado
31434,Mr Hottest Keripik Singkong Rasa Keju
33069,Mr Hottest Keripik Kentang Rasa Original
32180,Mr Hottest Keripik Kentang Rasa Keju
33220,Mony Crackers Keripik Singkong Rasa Tomat Hijau Kerepek Ubi Kayu Green Tomato Flavours Khusus Eksport 
32392,Mr Hottest Makanan Ringan Ekstrudat Rasa Jagung Barbeque Twiscorn Komposit 
32065,Mr Hottest Keripik Kentang Rasa Ayam
12181,Chuba Keripik Singkong Rasa Balado
10950,Chuba Makanan Ringan Ekstrudat Rasa Barbeque Twiscorn 
12543,Chuba Keripik Singkong Rasa Sambal Balado Krikong 
11828,Chuba Keripik Singkong Rasa Jagung Manis CSS 
10549,Chuba Keripik Singkong Rasa Ayam SOS 
11564,Chuba Makanan Ringan Ekstrudat Rasa Sambal Balado Stik stik 
10599,Chuba Keripik Singkong Rasa Balado Ijo Krikong 
11964,Chuba Keripik Singkong Rasa Sambal Balado Cassava Chips 
12585,Chuba Makanan Ringan Ekstrudat Rasa Keju Stik stik 
11846,Chuba Makanan Ringan Ekstrudat Rasa Jagung Panggang Twiscorn 
11569,Chuba Keripik Singkong Rasa Sapi Panggang Krikong 
11203,Chuba Keripik Singkong Rasa Keju
12583,Chuba Keripik Singkong Rasa Balado Ijo Cassava Chips 
11927,Chuba Keripik Singkong Rasa Barbeque Cassava Chips 
12502,Chitosan
11753,Chitosan Oligosaccharide
58072,chistik melon
11495,Chistik Buah Naga
11875,Chistik Seledri
11102,Chistik Pedas
11595,Chistik Wortel
42981,Shorthening
37802,Refined Bleached Deodorized Palm Kernel Stearin RBDPKS 
38725,Refined Bleached Deodorized Palm Oil RBDPO 
38364,Refined Bleached Deodorized Palm Kernel Olein RBDPK Olein 
38414,Refined Bleached Deodorized Palm Olein RBDPL 
37977,Refined Bleached Deodorized Palm Stearin RBDPS 
35729,Palm Fatty Acid Distilate PFAD 
36405,Palm Kernel Fatty Acid Distilate PKFAD 
30600,Margarin
10794,Cooking Oil
11795,Cocoa Butter Subtitute
11904,Crude Palm Kernel Stearin CPK Stearin 
11971,Crude Palm Kernel Olein CPK Olein 
48977,Yupi Marshmallow Krunchy Choco Pie
48996,Yupi Marshmallow Choco La Na Na
11760,Corniche Snow White Marshmallow
11075,Corniche Mega Marshmallow
11235,Corniche Chocolate Teddy Marshmallow
11924,Corniche Teddy Marshmallow
10655,Corniche Mini Marshmallow
11362,Corniche Mini White Marshmallow
11532,Corniche Teddy Apple Marshmallow
10527,Corniche Teddy Mango Marshmallow
12385,Corniche Fluffy Jelly Marshmallow
11872,Corniche Big Snow White Marshmallow
26200,Kripik Talas
26845,Kripik Pisang
11688,Combro
32257,Nastar Original
23226,Kastengels
12113,Choco chips original
12253,Cocoa Butter DELFI WINDMOLEN BARRY CALLEBAUT 
11946,Cocoa Powder DELFI WINDMOLEN AF 11LB BARRY CALLEBAUT BENSDORP 
11417,Cocoa Mass Liquor DELFI WINDMOLEN BARRY CALLEBAUT 
11821,Cocoa Cake DELFI WINDMOLEN BARRY CALLEBAUT 
26166,Kripik Sambel Kering
20026,Grubi Kremes Boled
10452,Criping Ubi
11831,Criping Talas
28566,Lombok Keju SINAR BARU 
28181,Lombok Keju SUMBER RASA SR 
11469,Cendol Keju SINAR BARU SB 
11576,Cendol Keju Mini Nikmat Lezat NL 
33531,Onde Ketawa
25656,Kue Kacang
10801,Coklat Choco Chip
46163,Taro K Nu Drink
45528,Thai Tea K Nu Drink
20770,Green Tea K Nu Drink
12481,Coffee Thai K Nu Drink
12141,Chicken Noodle Soup With Big Chunks Of Chicken Vegetables
12122,Compound thickenerDS LH1 F 423B 
12011,Compound emulsion thickener9 F 241A 
12243,Coklat Almond Anggur
11521,Coklat Almond Jeruk
11369,Coklat Almond Strawberry
11125,Coklat Almond Mint
56623,calcium acid pyrophosphate
56042,blend
37144,Potassium metapolyphosphate
32052,Mono di tricalcium phosphate
31973,Mono di trisoidum phosphate
31468,Mono di tripotassium phosphate
12283,Compound phosphate series
41815,Seasoned Inari
42979,Salmon Flake
26629,Kushiten Spicy
26429,Kushi Katsu Udang
26939,Kushiten Sayur
25830,Kushiten Wijen Hitam
27243,Kushi Katsu Salmon
18490,Ganmodoki
12386,Chicken Sausage Sosis Ayam 
11701,Cispy Pisang Manis Syafina 
44771,Spray Dried Black Tea Extract Powder EH 0202
42607,Siraitia Grosvenorii Glycosides
29535,Matcha
29174,Leaf Extract Powder and Concentrate of Black Tea
28473,Leaf Extract Powder and Concentrate of Oolong Tea
28641,Leaf Extract Powder and Concentrate of Green Tea
28736,Leaf Extract Powder and Concentrate of Jasmine Tea
29146,Leaf Extract Powder and Concentrate of White Tea
28625,Leaf Extract Powder and Concentrate of Flower Tea
28257,Leaf Extract Powder and Concentrate of Dark Tea
29126,Leaf Extract Powder and Concentrate of Pu er Tea
27570,Leaf Extract Powder and Concentrate of Yellow Tea
28401,Leaf Extract Powder and Concentrate of Rooibos
15216,Extract Powder of Wheat wheat wheat germ buckwheat 
16008,Extract Powder of Lychee
16676,Extract Powder of Banana
16334,Extract Powder and Concentrate of Osmanthus
15903,Extract Powder and Concentrate of Lotus Leaf
15623,Extract Powder of Mango
15209,Extract Powder and Concentrate of Microcos
14792,Extract Powder Concentrate and Beverageof Herbal tea
16539,Extract Powder and Concentrate of Jasmine Flower
16382,Extract Powder and Concentrate of Chrysanthumum
10926,Chrysanthemum Flower Extract Powder EH 0207
11370,Coffee Instant Extract Powder and Concentrate 
12597,Concentrated Passion Fruit Green Tea
11860,Concentrated Black Tea Beverage
11230,Concentrated Pomelo Black Tea Beverage
16451,Extract Powder and Concentrate of Honeysuckle
15219,Extract Powder of Bean soy bean black bean mung bean red bean kidney bean pea 
15190,Extract Powder of Melon
15303,Extract Powder of Passion Fruit
15380,Extract Powder and Concentrate of Siraitia Grosvenorii
15451,Extract Powder of Apple
15975,Extract Powder and Concentrate of Wolfberry
15826,Extract Powder of Mixed grain Barley Buckwheat Coix Seed Brown rice 
15809,Extract Powder of Strawberry
14838,Extract Powder of Mulberry Fruit
16743,Extract Powder and Concentrate of Finger citron
15445,Extract Powder and Concentrate of Plumeria Acutifolia
16028,Extract Powder of Blueberry
15288,Extract Powder and Concentrate of Mint
15202,Extract Powder and Concentrate of Ginger
15099,Extract Powder and Concentrate of Pumpkin
15671,Extract Powder and Concentrate of Mulberry Leaf
15013,Extract Powder and Concentrate of Fructus Mume Wumei 
15155,Extract Powder and Concentrate of American Ginseng
16288,Extract Powder of Raspberry
14780,Extract Powder of Dalandan Calamansi
14803,Extract Powder of corn millet corn sorghum 
16312,Extract Powder and Concentrate of Radix Ginseng Rubra
15923,Extract Powder and Concentrate of Ginseng Oolong Tea classic 
16585,Extract Powder and Concentrate of Lalang Grass Rhizome
15104,Extract Powder and Concentrate of Rose
15941,Extract Powder of Lemon
15328,Extract Powder of Dalandan
15648,Extract Powder of Cranberry
16021,Extract Powder and Concentrate of Barley
14994,Extract Powder and Concentrate of Tangerine peel Pu er Tea
16527,Extract Powder of Longan
15182,Extract Powder and Concentrate of Liquorice
15841,Extract Powder of Pineapple
15002,Extract Powder and Concentrate of Jujube
14878,Extract Powder of Orange
15333,Extract Powder of Rice rice brown rice black rice 
16088,Extract Powder and Concentrate of Mesona Chinensis
16580,Extract Powder and Concentrate of Guarana Seed
16762,Extract Powder of Tangerine Peel
15872,Extract Powder and Concentrate of Selfheal
16158,Extract Powder and Concentrate of Pear
16219,Extract Powder and Concentrate of Polygonatum odoratum
16474,Extract Powder and Concentrate of rosella Hibiscus 
15971,Extract Powder and Concentrate of Hawthorn
37438,Pisang Aroma
10804,Ceriping Pisang
48895,White Compound Non Palm
47710,Vermicelli Signature
49415,Vla Cokelat PK
48491,White Compound Yoghurt Button Heavenly Blush
48410,White Compound Yoghurt Heavenly Blush All Dimension 
44217,Sweet Bun Mix
41959,Savory Compound Non Palm
38687,Pudding Cokelat KFC
32174,Mousse Mix Mango
30284,Medium Dark Chips Compound Devonte 
18950,Haan Pudding Mangga Pouch 
19096,Haan Premiks Untuk Bakeri Brownies 
20350,Haan Pudding Chocolate Pouch 
14634,Delima Pudding Mocca
14012,Dark Compound Non Palm
12014,Colatta Crunchy Spread
10796,Colatta Topping Banana
11267,Colatta Caramel Dulche Glaze
12420,Colatta Cokelat Compound Hitam Manis Pelapis Sweet Dark Chocolate Compound Coating 
10988,Cooking Oil Citra Nabati MT
42300,S M Bolu Xtra Bolu Lapis Dekorasi Rasa Strawberry
42610,S M Bolu Dengan Krim Rasa Pandan
43075,S M Bolu Dengan Krim Rasa Stroberi
41798,S M Vanelo Dengan Krim Rasa Stroberi
41545,S M Bolu Xtra Bolu Lapis Dekorasi Rasa Coklat
43259,S M Vanelo Dengan Krim Rasa Coklat
41483,S M Bolu Xtra Bolu Lapis Dekorasi Rasa Pandan
42793,S M Vanelo Dengan Krim Rasa Pandan
42500,S M Bolu Dengan Krim Rasa Coklat
11871,Cucu Rasa Coklat dan Vanila
11938,Cucu Bolu Gandum Rasa Kelapa
11777,Cucu Rasa Stroberi dan Pandan Dengan Krim Rasa Vanila
22781,Iyoo Galon 19 Liter
21503,Iyoo Botol 330 ml
21439,Iyoo Gelas 220 ml
22253,Iyoo Botol 600 ml
20925,Iyoo Botol 1500 ml
12405,Cling Botol 600 ml
11986,Cling Botol 330 ml
11994,Cling Botol 1500 ml
11715,Cling Gelas 220 ml
35285,Ocean Crown Fish Cake 
32102,Nissho Imitation Crab Stick 
30694,Minaku Stik Ikan Kepiting Crab Stick 
17702,Geezy Stik Ikan Kepiting Crab Stick 
13643,Daitsabu Takumi Stik Ikan Kepiting Crab Stick 
14716,Daitsabu Stik Ikan Kepiting Crab Stick 
10964,Crane Bay Kanikama Imitation Crab Stick 
49199,Wilfil WF Series
48668,Willarine Series
48691,Wilkote WK Series
41547,Shortening Series
39405,RPKO
39402,RPKL
38564,RPO
39411,RPKS
38893,RHPKS
38896,RHPKL
38895,RHPKO
39113,RHPS
21241,Hydrogenated Palm Oil HPO Series
17025,Fonta Series
11248,Ceka Series
40853,Ruby Sosis Daging Sapi dan Ayam Rasa Lada Hitam
40379,Ruby Tulip Wing Sayap Ayam Berbumbu
40602,Ruby Naget Ayam dengan Havermut Chicken Nugget Havermut 
40058,Ruby Ayam Katsu Chicken Katsu 
41465,Ruby Sosis Ayam
40835,Ruby Sosis Ayam dengan Udang Chicken Sausage with Shrimp 
41417,Ruby Sosis Ayam dengan Jamur Chicken Sausage with Mushroom 
40212,Ruby Sosis Ayam Rasa Original Bratwurst 
40208,Ruby Sosis Daging Sapi dan Ayam
41198,Ruby Naget Ayam Chicken Nugget 
40841,Ruby Sosis Sapi
40265,Ruby Sosis Ayam dengan Keju Bratwurst Keju 
39963,Ruby Sosis Sapi Rasa Lada Hitam
40663,Ruby Ayam Cordon Bleu Chicken Cordon Bleu 
39717,Ruby Sosis Sapi Rasa Keju
40084,Ruby Sosis Sapi Bratwurst
40912,Ruby Sosis Ayam Lada Hitam
40698,Ruby Sosis Ayam dengan Keju
41296,Ruby Sosis Daging Sapi dan Ayam dengan Keju
30847,Mabell Bakso Sapi
30989,Mabell Sosis Ayam Breakfast
30674,Mabell Sosis Ayam Bratwurst 
30012,Mabell Bakso Daging Kombinasi Sapi dan Ayam
30522,Mabell Bakso Sapi dan Ayam Kombinasi Bakso Kuah 
29767,Mabell Daging Ayam Berbumbu Ayam Kremes 
29669,Mabell Naget Ayam Bentuk Hati
31300,Mabell Daging Ayam Berbumbu Ayam Kalasan 
29981,Mabell Rolade Ayam
30405,Mabell Sosis Ayam Cocktail
29899,Mabell Sosis Sapi dan Ayam Bratwurst
29688,Mabell Sosis Ayam
31342,Mabell Daging Ayam Berbumbu Spicy Chicken 
31189,Mabell Sosis Sapi Bratwurst
31327,Mabell Ayam Berbumbu Serundeng
30762,Mabell Daging Sapi Asap Smoked Beef 
29698,Mabell Sosis Daging Sapi dan Ayam
30004,Mabell Sosis Daging Sapi dan Ayam Kombinasi Rasa Keju Cheesy Beef 
11077,Chu Cho Sosis Ayam
13015,Doo Bee Doo Sosis Ayam Keju
12844,Doo Bee Doo Sosis Sapi Bentuk Bola
14610,Doo Bee Doo Sosis Ayam dengan Wortel Chicken Sausage with Carrot 
13164,Doo Bee Doo Sosis Ayam Cocktail 
13184,Doo Bee Doo Sosis Ayam Chicken Cocktail 
17878,Geboooyku Kornet Daging Ayam Kornet Bentuk Cumi 
18192,Geboooy Big Geboooy Sosis Ayam Bentuk Bola
16937,Geboooy Sosis Ayam dengan Keju
18589,Geboooyku Kornet Daging Ayam Bentuk Koin Bintang 
18388,Geboooyku Sosis Ayam
18170,Geboooyku Bola Bola Rasa Ikan Bakso Ayam 
18165,Geboooy Panjaaang Sosis Ayam
17348,Geboooy Sosis Ayam
16801,Geboooyku Kornet
16819,Geboooy999 Sosis Ayam Basis Merah 
17557,Geboooyku Kornet Daging Ayam Kornet Bentuk Ikan 
18122,Geboooyku Kornet Ayam Bentuk Koin Chunky 
18598,Geboooyku Kornet Daging Ayam Bentuk Koin Cinta 
18646,Geboooy Sosis Ayam Isi 25 
17540,Geboooyku Kornet Daging Ayam Bentuk Lolly 
18380,Geboooyku Naget Ayam Bentuk Hati
17692,Geboooy Sosis Daging Sapi dan Ayam Big Sosis Original 
17626,Geboooyku Kornet Daging Ayam Kornet Bentuk Udang 
17374,Geboooyku Naget Ayam Chicken Nugget 
17182,Geboooyku Bakso Ayam
17579,Geboooyku Sosis Ayam Basis Merah 
18649,Geboooyku Rolade Daging Ayam dan Sapi
17299,Geboooy23 Sosis Ayam Basis Merah 
17719,Geboooy Bakso Ayam Bola Bola Ayam 
17394,Geboooyku Sosis Ayam Bentuk Scallop
16822,Geboooyku Naget Ayam Aneka Bentuk Nugget Mix 
16856,Geboooy Sosis Ayam Big Sosis 
18512,Geboooy Sosis Ayam dengan Lada Hitam Big Sosis Blackpepper 
19244,Giant Burger Sapi Beef Burger 
19934,Hey Hey Rolade Sapi
18997,Hey Hey Naget Ayam Aneka Bentuk Nugget Mix 
19430,Hey Hey Naget Ayam
19894,Hey Hey Sosis Ayam Bratwurst
19054,Hey Hey Sosis Sapi dan Ayam Bratwurst
19904,Hey Hey Sosis Ayam Basis 
30518,Mabell Daging Ayam Berbumbu Ayam Taliwang 
30922,Mabell Sosis Sapi Breakfast
31020,Mabell Rolade Sapi dan Ayam
30334,Mabell Ayam Pop Corn Pop Corn Chicken 
30774,Mabell Sosis Ayam Mini Bratwurst
29787,Mabell Naget Ayam Chicken Nugget 
31169,Mabell Kornet Ayam
29967,Mabell Naget Ayam Aneka Bentuk Nugget Mix 
29462,Mabell Bakso Ayam
65102,honey coffe green coffee bean roasted coffeen bean rosted coffee powder 
40003,S795 Coffee Green Coffee Bean Roasted Coffee Bean Roasted Coffee Powder 
38084,Rasuna Coffee Green Coffee Bean Roasted Coffee Bean Roasted Coffee Powder 
28156,Longberry Coffee Green Coffee Bean Roasted Coffee Bean Roasted Coffee Powder 
28009,Luwak Coffee Green Coffee Bean Roasted Coffee Bean Roasted Coffee Powder 
22860,House Blend Coffee green coffee bean roasted coffee bean roasted coffee powder 
18020,Frozen Carrot
18685,Frozen Terong
18068,Frozen Edamame
18334,Frozen Sweet Potato
17436,Frozen Zucchini
17817,Frozen Kacang Merah
17303,Fresh Selada
18550,Frozen Kabocha
17104,Frozen Sweet Potato Pasta
10601,Coffee Blossom Green Coffee bean roasted coffe bean roasted coffee powder 
10650,Chilled Daikon
47463,Untir Untir Ngudi Aksara 
11884,Chistik NGUDI AKSARA 
41582,Snow White Donut Dusting
41490,Sirup Topping Caramel
41335,SKM Cokelat SR
39960,SKM Putih SR
37214,Premiks Bolu Kukus
35490,Premiks Swissroll Vanilla
36359,Premiks Banana Pond Cake
35975,Premiks Chocolate Cake
36477,Premiks Swissroll Cokelat
37130,Premiks Chiffon Vanilla
21328,Icing Sugar
13298,Custard Vanilla
14319,Donut Dusting Orange
14290,Donut Dusting Blueberry
13191,Donut Dusting Lemon
13962,Donut Dusting Melon
13222,Donut Dusting Strawberry
13551,Donut Dusting Grape
11676,Creamfill Instant Caramel
10753,Creamfill Instant Cappuccino
10492,Creamfill Instant Durian
12496,Creamfill Instant Cheese
11349,Creamfill Instant Coconut
11292,Creamfill Instant Vanilla
11044,Creamfill Instant Mango
10457,Creamfill Instant Coffee Mocca
10576,Creamfill Cokelat SR
11557,Creamfill Instant Sweet Corn
12148,Creamfill Instant Chocolate
12290,Creamfill Instant Pandan
10824,Creamfill Instant Taro
12028,Creamfill Instant Milk
11682,Creamfill Instant Banana
12103,Creamfill Instant Sarikaya
47875,WILD Flavors Beijing Co Ltd Flavor
12372,Cola Compound Part I 768809000542
48295,Walnut
12877,Dehydrated Apricot
13238,Dehydrated Red Green Bell Pepper
12937,Dehydrated Mango
13980,Dehydrated Seaweed
14683,Dehydrated Spinach
14155,Dehydrated Potato
12739,Dehydrated Blueberry
14162,Dehydrated Purple Sweet Potato
12892,Dehydrated Sweet Corn
13944,Dehydrated Chilli
14563,Dehydrated Mushroom
14578,Dehydrated Tomato
13484,Dehydrated Celery
13658,Dehydrated Peach
12936,Dehydrated Spring Onion
12730,Dehydrated Strawberry
13804,Dehydrated Banana
10876,Cashew Nut
35455,Pazar Cabe Kasar
37229,Pazar Sambal Hainan
36048,Prima Freshmart Kunyit
35688,Pazar Ketumbar Butir
36990,Prima Freshmart Bawang putih
36227,Pazar Bumbu Opor Ayam
36027,Pazar Sambal Bajak
37249,Pazar Kayu Manis Bubuk
37190,Prima Freshmart Lada Hitam
36470,Pazar Bumbu Sambal Goreng
37448,Prima Freshmart ketumbar
37360,Pazar Bumbu Empal
36697,Pazar Bumbu Perendam Sate
35606,Pazar Bumbu Ayam Kalasan
36875,Pazar Bumbu Dasar Merah
37289,Pazar Sambal Soto Merah
36097,Pazar Sambal Bawang
37216,Pazar Bawang Goreng Renyah
35647,Pazar Lada Putih Butir
36382,Pazar Bumbu Mie Goreng
35941,Pazar Bumbu Rendang Jawa
35639,Pazar Kacang Giling
35504,Pazar Lada Putih Bubuk
37426,Pazar Lada Hitam Butir
35789,Pazar Sambal Petai
37017,Pazar Bumbu Ayam Goreng
36238,Pazar Cengkeh Bubuk
37227,Pazar Bumbu Dasar Kuning
37185,Pazar Bumbu Nasi Kuning
36881,Pazar Bumbu Soto Betawi
35583,Pazar Bumbu Kuah Bakso Bubuk
36739,Pazar Ngohiong Bubuk
37042,Pazar Kunyit Bubuk
36880,Pazar Bumbu Soto lamongan
36817,Pazar Bumbu Rendang Padang
36805,Pazar Sambal Pemuda
35512,Pazar Ketumbar Bubuk
37449,Pazar Sambal Terasi
35877,Pazar Bumbu Rawon
36148,Pazar Cabai kering Bubuk
36580,Pazar Bawang Bombai Bubuk
36917,Pazar Sambal Geledek
36314,Pazar Bumbu Ikan Bakar
36095,Pazar Bumbu Nasi Goreng
37255,Pazar Paprika Bubuk
37104,Pazar Bumbu Kuah Bakso
35783,Pazar Ikan Asam Pedas
36907,Pazar Bawang Goreng
37319,Pazar Bumbu Tom Yam
11322,Choice L Bumbu Soto Ayam
12517,Choice L Bumbu Gulai
12478,Choice L Bumbu Rendang padang
11373,Choice L Bumbu Opor Ayam
12636,Choice L Bumbu Ayam Panggang
11681,Choice L Bumbu Nasi Goreng
12582,Choice L Bumbu Empal
11978,Choice L Bumbu Ayam Goreng
12271,Choice L Bumbu Semur
11617,Choice L Bumbu Soto Betawi
10895,Choice L Bumbu Rawon
11184,Choice L Bumbu Ikan Asam pedas
11919,Choice L Bumbu Sop Buntut Asam Segar
11240,Choice L Bumbu Sayur Asem
11633,Choice L Bumbu Tom Yam
35411,Pazar Bumbu Dasar Putih
36972,Pazar Soto Hijau
36072,Pazar Bumbu Nasi Uduk
36746,Pazar Bumbu Sop Buntut Asam Segar
36491,Pazar Adas Bubuk
35650,Pazar Cengkeh Butir
36676,Pazzar Bumbu Soto Ayam
35859,Pazar Sambal Bajak Ekstra Hot
36760,Pazar Sambal Teri Hijau
36777,Pazar Bumbu Rica
36001,Pazar Sambal Terasi Ekstra Hot
36929,Pazar Bawang Putih Bubuk
36397,Prima Freshmart Lada Putih
35942,Pazar Sambal Balado
36464,Pazar Bumbu Sop Kacang merah
36054,Pazar Bumbu Pepes Tahu
36562,Pazar Jahe Bubuk
36265,Prima Freshmart Ngohiong
37307,Pazar Pala Bubuk
36525,Pazar Lada Hitam Bubuk
36527,Pazar Bumbu Sayur Lodeh
36656,Pazar Bumbu Gudeg
37411,Pazar Bumbu Soto Kudus
37025,Pazar Sambal Hijau
36620,Pazar Bumbu Woku
35947,Pazar Bumbu Soto Madura
36361,Pazar Sereh Bubuk
35982,Pazar Jinten Butir
35488,Pazar Bumbu Sayur Asem
35810,Pazar Sambal Asli
35963,Pazar Bumbu Kari
36661,Pazar Sambal Bakso
36103,Pazar Jinten Bubuk
36344,Pazar Nasi Goreng Kecap
35904,Pazar Bumbu Pepes Ikan
45640,Tahu Fantasi
39304,Risoles Isi Smoked Beef
38331,Risoles Isi Sayur
37552,Risoles Isi Ayam Full Susu
37982,Risoles Isi Sayur Full Susu
38843,Risoles Isi Ayam
37913,Risoles Isi Smoked Beef Full Susu
36164,Pancake Durian Original
36603,Pancake Durian Pandan
30409,Martabak Tahu
25671,Klapertart
11028,Cup Cake Pandan
11805,Cup Cake Vanilla
11071,Cup Cake Coklat
49043,Vienna Roast Bean
43650,TEH MERAH SIMALEM
43823,TEH PUTIH SIMALEM
44871,TEH BIWA SIMALEM
44387,TEH HIJAU SIMALEM
35693,Peaberry Roast Bean
22939,Keripik Sawi Simalem
24813,Keripik Labu Kuning Simalem
24061,Keripik Ubi Taiwan Simalem
24865,Keripik Wortel Simalem
23010,Keripik Nenas Simalem
24482,Keripik Tomat Simalem
22935,Keripik Biwa Simalem
24770,Keripik Ubi Ungu Simalem
24222,Keripik Ubi Kayu Simalem
25159,Keripik Buncis Simalem
13467,Dark French Roast Bean
11837,Cinnamon Coffea
49070,Vanilla Flavoured Cream Uncoated Wafer
49201,Vege Cracker
48930,Vegetable Calcium Cracker
47788,Wheat Cracker
46114,Topmix Assorted
47456,The Tour Assorted
45055,Strawberry Flavoured Cream Uncoated Wafer
43826,Sugar Cracker
34021,Oat Krunch Strawberry_blackcurrent
33682,Oat Krunch Dark Chocolate
33613,Oatkrunch Chunky Original Hazelnut
34147,Original Cream Cracker
32581,Muzic Chocolate Wafer Bites
31733,Muzic Chocolate Wafer
31970,Muzic Vanila Wafer
31998,Muzic Hazelnut Wafer Chunky
27686,Lexus Chocolate Sandwich
28761,Lexus Cheese Sandwich
27565,Lexus Vege Calcium Cracker
27866,Lexus Choco coated Cream Biscuits
27400,Lexus Peanut Butter Sandwich
22022,Jackpot Assorted
17731,Funmix Assorted
12549,Cream Cracker
12450,Choc Sandwich
11265,Choc O Chocolate
12410,Cracker Sandwich with Butter Flavoured Cream
12513,Chocolate Flavoured Cream Uncoated Wafer
11320,Choc O Vanilla
19952,Havermout Cookies
11474,Cinnamon Cookies
12547,Chocochip Cookies
11124,Coconut Cookies
44027,Spring Rolls with Shrimp Crab
41879,Shrimp Money Bag
42774,Salt and Pepper Calamari
35956,Prawn Wonton
18586,Frozen Pasteurized Crabmeat Daging Rajungan Beku 
18125,Frozen Pelagic Fish
18774,Frozen Demersal Fish
18663,Frozen Scombroid Fish
17550,Frozen Octopus
11501,Chilled Pasteurized Crabmeat Daging Rajungan Pasteurisasi 
11883,Crab Rangoon
30671,Malto Oligosaccharides
18798,Fructo Oligosaccharides
12558,Corn Syrup Solids
11963,Ceriping Salak
35461,Potassium Citrate
12383,Citric Acid
37464,RBD Olein High IV RBDOL High IV 
38901,RBD Palm Mid Fraction RBD PMF 
38601,RBD Palm Stearine LOW IV
36949,Palm Mid Fraction PMF 
11616,Crude Palm Kernel Olein CPKOL 
10540,Crude Palm Kernel Stearin CPKST 
41910,Seafood Sauce
30795,Meat Ball Sauce
30892,Mashed Potato
12153,Chicken Leg Sauce
33003,Nestle Docello Panna Cotta
32859,Nestle Docello Chocolate Mousse
31782,Nestle Docello Creme Brulee
27082,Krimer Minuman Coffee mate
11699,Creamer CM113 
